Species,Block,Latitude,Longitude,WnvPresent,Month,Day,Tmax,Tmin,Tavg,DewPoint,WetBulb,PrecipTotal,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Tavg_lag7,DewPoint_lag7,WetBulb_lag7,PrecipTotal_lag7,SeaLevel_lag7,Tavg_lag14,DewPoint_lag14,WetBulb_lag14,PrecipTotal_lag14,SeaLevel_lag14,Tavg_lag21,DewPoint_lag21,WetBulb_lag21,PrecipTotal_lag21,SeaLevel_lag21,Tavg_lag28,DewPoint_lag28,WetBulb_lag28,PrecipTotal_lag28,SeaLevel_lag28,Tavg_lag35,DewPoint_lag35,WetBulb_lag35,PrecipTotal_lag35,SeaLevel_lag35
PIPIENS/RESTUANS,61,41.991429,-87.747113,0,5,28,63.0,54.5,59.0,51.0,54.0,0.0,29.755000000000003,6.8,29.5,8.2,72.5,48.5,59.0,0.0,30.09,61.5,44.0,52.5,0.0,30.0,67.0,52.5,57.5,0.11,29.735,59.5,46.0,51.0,0.0,30.3,50.0,44.0,47.0,0.475,29.965
RESTUANS,61,41.991429,-87.747113,0,5,28,63.0,54.5,59.0,51.0,54.0,0.0,29.755000000000003,6.8,29.5,8.2,72.5,48.5,59.0,0.0,30.09,61.5,44.0,52.5,0.0,30.0,67.0,52.5,57.5,0.11,29.735,59.5,46.0,51.0,0.0,30.3,50.0,44.0,47.0,0.475,29.965
PIPIENS/RESTUANS,10,41.89923,-87.716788,0,5,28,63.0,54.5,59.0,51.0,54.0,0.0,29.755000000000003,6.8,29.5,8.2,72.5,48.5,59.0,0.0,30.09,61.5,44.0,52.5,0.0,30.0,67.0,52.5,57.5,0.11,29.735,59.5,46.0,51.0,0.0,30.3,50.0,44.0,47.0,0.475,29.965
PIPIENS/RESTUANS,10,41.773215,-87.60088,0,5,28,63.0,54.5,59.0,51.0,54.0,0.0,29.755000000000003,6.8,29.5,8.2,72.5,48.5,59.0,0.0,30.09,61.5,44.0,52.5,0.0,30.0,67.0,52.5,57.5,0.11,29.735,59.5,46.0,51.0,0.0,30.3,50.0,44.0,47.0,0.475,29.965
PIPIENS/RESTUANS,39,41.822536,-87.666343,0,5,28,63.0,54.5,59.0,51.0,54.0,0.0,29.755000000000003,6.8,29.5,8.2,72.5,48.5,59.0,0.0,30.09,61.5,44.0,52.5,0.0,30.0,67.0,52.5,57.5,0.11,29.735,59.5,46.0,51.0,0.0,30.3,50.0,44.0,47.0,0.475,29.965
PIPIENS/RESTUANS,79,41.754292,-87.590773,0,5,28,63.0,54.5,59.0,51.0,54.0,0.0,29.755000000000003,6.8,29.5,8.2,72.5,48.5,59.0,0.0,30.09,61.5,44.0,52.5,0.0,30.0,67.0,52.5,57.5,0.11,29.735,59.5,46.0,51.0,0.0,30.3,50.0,44.0,47.0,0.475,29.965
PIPIENS/RESTUANS,13,41.740641,-87.546587,0,5,28,63.0,54.5,59.0,51.0,54.0,0.0,29.755000000000003,6.8,29.5,8.2,72.5,48.5,59.0,0.0,30.09,61.5,44.0,52.5,0.0,30.0,67.0,52.5,57.5,0.11,29.735,59.5,46.0,51.0,0.0,30.3,50.0,44.0,47.0,0.475,29.965
RESTUANS,37,41.680946,-87.535198,0,5,28,63.0,54.5,59.0,51.0,54.0,0.0,29.755000000000003,6.8,29.5,8.2,72.5,48.5,59.0,0.0,30.09,61.5,44.0,52.5,0.0,30.0,67.0,52.5,57.5,0.11,29.735,59.5,46.0,51.0,0.0,30.3,50.0,44.0,47.0,0.475,29.965
RESTUANS,10,41.974689,-87.890615,0,5,28,63.0,54.5,59.0,51.0,54.0,0.0,29.755000000000003,6.8,29.5,8.2,72.5,48.5,59.0,0.0,30.09,61.5,44.0,52.5,0.0,30.0,67.0,52.5,57.5,0.11,29.735,59.5,46.0,51.0,0.0,30.3,50.0,44.0,47.0,0.475,29.965
RESTUANS,10,41.974689,-87.890615,0,5,28,63.0,54.5,59.0,51.0,54.0,0.0,29.755000000000003,6.8,29.5,8.2,72.5,48.5,59.0,0.0,30.09,61.5,44.0,52.5,0.0,30.0,67.0,52.5,57.5,0.11,29.735,59.5,46.0,51.0,0.0,30.3,50.0,44.0,47.0,0.475,29.965
PIPIENS/RESTUANS,41,41.95469,-87.800991,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS/RESTUANS,11,41.867108,-87.654224,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS/RESTUANS,22,41.921965,-87.632085,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
RESTUANS,22,41.921965,-87.632085,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS/RESTUANS,17,41.720848,-87.666014,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS/RESTUANS,89,41.732984,-87.649642,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
RESTUANS,89,41.732984,-87.649642,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS/RESTUANS,36,41.944869,-87.832763,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
RESTUANS,72,42.011601,-87.811506,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS/RESTUANS,58,41.986921,-87.689778,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
RESTUANS,58,41.986921,-87.689778,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS/RESTUANS,50,41.801498,-87.763416,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
RESTUANS,50,41.801498,-87.763416,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS,50,41.801498,-87.763416,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
RESTUANS,10,41.723195,-87.64997,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS/RESTUANS,11,41.868077,-87.666901,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
RESTUANS,11,41.868077,-87.666901,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS,11,41.868077,-87.666901,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS/RESTUANS,42,41.662014,-87.724608,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS/RESTUANS,42,41.662014,-87.724608,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
RESTUANS,42,41.662014,-87.724608,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS,42,41.662014,-87.724608,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS/RESTUANS,28,41.932094,-87.700117,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
RESTUANS,28,41.932094,-87.700117,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS/RESTUANS,70,41.916265,-87.800515,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
RESTUANS,70,41.916265,-87.800515,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
RESTUANS,25,41.846075,-87.716277,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
RESTUANS,35,41.682587,-87.707973,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS/RESTUANS,45,41.963976,-87.69181,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
RESTUANS,45,41.963976,-87.69181,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
RESTUANS,45,41.963976,-87.69181,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
RESTUANS,45,41.963976,-87.69181,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
RESTUANS,46,41.964242,-87.757639,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS/RESTUANS,70,42.008314,-87.777921,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
RESTUANS,70,42.008314,-87.777921,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS/RESTUANS,61,41.991429,-87.747113,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS/RESTUANS,12,42.010412,-87.66214,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
RESTUANS,12,42.010412,-87.66214,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS/RESTUANS,11,41.903002,-87.688267,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS,11,41.903002,-87.688267,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS/RESTUANS,60,41.960616,-87.777189,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
RESTUANS,60,41.960616,-87.777189,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS/RESTUANS,33,41.704336,-87.703736,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS/RESTUANS,17,41.911824,-87.726737,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
RESTUANS,17,41.911824,-87.726737,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS/RESTUANS,35,41.800737,-87.71188,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
RESTUANS,35,41.800737,-87.71188,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS/RESTUANS,67,41.77166,-87.703047,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
RESTUANS,67,41.77166,-87.703047,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
RESTUANS,22,41.768388,-87.678649,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS/RESTUANS,10,41.773215,-87.60088,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
RESTUANS,10,41.773215,-87.60088,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS/RESTUANS,39,41.822536,-87.666343,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
RESTUANS,39,41.822536,-87.666343,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS,39,41.822536,-87.666343,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
RESTUANS,50,41.803423,-87.642984,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS/RESTUANS,37,41.82561,-87.726549,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
RESTUANS,37,41.82561,-87.726549,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS/RESTUANS,12,41.673408,-87.599862,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
RESTUANS,12,41.673408,-87.599862,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS/RESTUANS,13,41.740641,-87.546587,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
RESTUANS,13,41.740641,-87.546587,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
RESTUANS,10,41.750498,-87.605294,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS/RESTUANS,91,41.992478,-87.862995,0,6,2,60.5,49.0,55.0,46.5,50.5,0.09,30.08,7.8500000000000005,3.0,8.6,65.0,52.5,56.5,1.555,29.814999999999998,66.5,43.5,54.5,0.0,30.215,56.5,33.0,47.0,0.0,30.13,61.0,40.5,50.5,0.0,29.95,42.0,24.5,34.5,0.0,30.215
PIPIENS/RESTUANS,10,41.974689,-87.890615,0,6,3,61.0,45.0,53.0,39.5,47.0,0.0,30.14,10.75,3.0,11.05,65.5,59.0,61.5,0.02,29.675,73.0,43.5,57.0,0.0,30.13,62.5,57.0,59.0,0.79,29.765,64.5,51.0,55.5,0.765,29.795,48.0,31.5,41.0,0.0,30.32
PIPIENS/RESTUANS,10,41.974689,-87.890615,0,6,3,61.0,45.0,53.0,39.5,47.0,0.0,30.14,10.75,3.0,11.05,65.5,59.0,61.5,0.02,29.675,73.0,43.5,57.0,0.0,30.13,62.5,57.0,59.0,0.79,29.765,64.5,51.0,55.5,0.765,29.795,48.0,31.5,41.0,0.0,30.32
